localId,TalkerId,Type,SubType,IsSender,CreateTime,Status,StrContent,StrTime,Remark,NickName,Sender
117159,12,10000,0,0,1733753472,,<revokemsg>"梦拓-程子墨" 撤回了一条消息</revokemsg>,2024/12/9 22:11,梦拓-程子墨,答,wxid_2ipuzqfkrc6j22
117170,12,1,0,0,1733753554,,我会提醒葛导期末仔细看看你的截图嗷,2024/12/9 22:12,导师,William,wxid_op28k5ozc76p22
117172,12,1,0,0,1733753563,,[旺柴],2024/12/9 22:12,导师,William,wxid_op28k5ozc76p22
117173,12,1,0,0,1733753563,,[惊恐],2024/12/9 22:12,梦拓-程子墨,答,wxid_2ipuzqfkrc6j22
117179,12,47,0,0,1733753597,,<msg><emoji fromusername="wxid_ca93eprz4dud12" tousername="53338822796@chatroom" type="2" idbuffer="media:0_0" md5="6179ec69cd787791f99a5c528b5b6046" len="251314" productid="com.tencent.xin.emoticon.person.stiker_1717648040b946092a12c9f8a1" androidmd5="6179ec69cd787791f99a5c528b5b6046" androidlen="251314" s60v3md5="6179ec69cd787791f99a5c528b5b6046" s60v3len="251314" s60v5md5="6179ec69cd787791f99a5c528b5b6046" s60v5len="251314" cdnurl="http://wxapp.tc.qq.com/275/20304/stodownload?m=6179ec69cd787791f99a5c528b5b6046&amp;filekey=30350201010421301f020201130402534804106179ec69cd787791f99a5c528b5b6046020303d5b2040d00000004627466730000000132&amp;hy=SH&amp;storeid=26678dd46000efb6ab47358c50000011300004f50534818260b01e69f6aa0e&amp;bizid=1023" designerid="" thumburl="http://wxapp.tc.qq.com/275/20304/stodownload?m=c05e3fd0ac4e4b913951013055869f83&amp;filekey=30340201010420301e02020113040253480410c05e3fd0ac4e4b913951013055869f83020223cd040d00000004627466730000000132&amp;hy=SH&amp;storeid=26678dd46000d653bb47358c50000011300004f5053481dd65b01e08745cde&amp;bizid=1023" encrypturl="http://wxapp.tc.qq.com/262/20304/stodownload?m=ca0f443100171f1607309c75b96d7f6e&amp;filekey=30350201010421301f02020106040253480410ca0f443100171f1607309c75b96d7f6e020303d5c0040d00000004627466730000000132&amp;hy=SH&amp;storeid=26678dd470007f68bb47358c50000010600004f5053481ee7f0d1503bc4d89&amp;bizid=1023" aeskey="d02ca35f6817cffaddfeb9e61c1c2f67" externurl="http://wxapp.tc.qq.com/262/20304/stodownload?m=4f6a141dacf5b161ed1c0e18a972eb50&amp;filekey=30350201010421301f020201060402534804104f6a141dacf5b161ed1c0e18a972eb500203016da0040d00000004627466730000000132&amp;hy=SH&amp;storeid=26678e25b000a71a85e3520780000010600004f50534819e06bd1e01d3ceb2&amp;bizid=1023" externmd5="ee3e96c7d05bccbca53229508f7fcd41" width="240" height="240" tpurl="" tpauthkey="" attachedtext="" attachedtextcolor="" lensid="" emojiattr="" linkid="" desc="ChEKB2RlZmF1bHQSBueUteeJmw=="></emoji></msg>,2024/12/9 22:13,周靖博,曉akatsuki,wxid_ca93eprz4dud12
117296,12,1,0,0,1733755087,,能再办几个美育吗[合十],2024/12/9 22:38,244210-祁子轩,履霜,wxid_q14bbmtxae3o22
117298,12,1,0,0,1733755103,,救救我-2的美育[流泪][流泪][流泪],2024/12/9 22:38,244210-祁子轩,履霜,wxid_q14bbmtxae3o22
117299,12,1,0,0,1733755119,,美育现在就挺多的啊,2024/12/9 22:38,周靖博,曉akatsuki,wxid_ca93eprz4dud12
117300,12,1,0,0,1733755137,,？有吗,2024/12/9 22:38,244210-祁子轩,履霜,wxid_q14bbmtxae3o22
117301,12,47,0,0,1733755145,,<msg><emoji fromusername = "wxid_q14bbmtxae3o22" tousername = "53338822796@chatroom" type="2" idbuffer="media:0_0" md5="28bed8d9c935391ae256fdfadb1b39bc" len = "26588" productid="" androidmd5="28bed8d9c935391ae256fdfadb1b39bc" androidlen="26588" s60v3md5 = "28bed8d9c935391ae256fdfadb1b39bc" s60v3len="26588" s60v5md5 = "28bed8d9c935391ae256fdfadb1b39bc" s60v5len="26588" cdnurl = "http://vweixinf.tc.qq.com/110/20401/stodownload?m=28bed8d9c935391ae256fdfadb1b39bc&amp;filekey=3043020101042f302d02016e0402535a04203238626564386439633933353339316165323536666466616462316233396263020267dc040d00000004627466730000000132&amp;hy=SZ&amp;storeid=26518ec7a0005e24838c742830000006e01004fb1535a0d46bbc1e76fef3ac&amp;ef=1&amp;bizid=1022" designerid = "" thumburl = "" encrypturl = "http://vweixinf.tc.qq.com/110/20402/stodownload?m=fec0e8e5c4c3950b87afca38a63b0c0b&amp;filekey=3043020101042f302d02016e0402535a04206665633065386535633463333935306238376166636133386136336230633062020267e0040d00000004627466730000000132&amp;hy=SZ&amp;storeid=26518ec7a00066c7c38c742830000006e02004fb2535a0d46bbc1e76fef3bd&amp;ef=2&amp;bizid=1022" aeskey= "c0d4978ce2dc4498ac77bfb0f52dc439" externurl = "http://vweixinf.tc.qq.com/110/20403/stodownload?m=3a30f0874561a34ea84d8dec0022c695&amp;filekey=3043020101042f302d02016e0402535a0420336133306630383734353631613334656138346438646563303032326336393502020d30040d00000004627466730000000132&amp;hy=SZ&amp;storeid=26518ec7a0006d93638c742830000006e03004fb3535a0d46bbc1e76fef3cc&amp;ef=3&amp;bizid=1022" externmd5 = "50b47603ae57b1f25ad5156ef27315e0" width= "172" height= "172" tpurl= "" tpauthkey= "" attachedtext= "" attachedtextcolor= "" lensid= "" emojiattr= "" linkid= "" desc= "" ></emoji> </msg>,2024/12/9 22:39,244210-祁子轩,履霜,wxid_q14bbmtxae3o22
119134,12,1,0,0,1733904111,,蚌埠住了,2024/12/11 16:01,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
119135,12,1,0,0,1733904125,,豪堪,2024/12/11 16:02,heya.,heya.,wxid_xd3m10d9rkyd12
119150,12,1,0,0,1733904321,,2024年的不快与烦恼：12.31？,2024/12/11 16:05,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
119159,12,1,0,0,1733904405,,Passion！,2024/12/11 16:06,heya.,heya.,wxid_xd3m10d9rkyd12
119161,12,3,0,0,1733904420,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""5633c36b5bd35ae2921435f5ddf0851d"" encryver=""1"" cdnthumbaeskey=""5633c36b5bd35ae2921435f5ddf0851d"" cdnthumburl=""3057020100044b304902010002048685661502032f50e702042fe6df78020467594824042431353234613737652d626163332d343130322d623062662d643936303636383536346130020405250a020201000405004c4f2b00"" cdnthumblength=""4712"" cdnthumbheight=""68"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002048685661502032f50e702042fe6df78020467594824042431353234613737652d626163332d343130322d623062662d643936303636383536346130020405250a020201000405004c4f2b00"" length=""27307"" md5=""efc842bd35127bad50f65c03f978aff5"" hevc_mid_size=""27307"" originsourcemd5=""588e2edb4a3cbc6cc009e35641b4a2f6"">
		<secHashInfoBase64>eyJwaGFzaCI6ImZhNzk5NDIyMDAwMTAwMDAiLCJwZHFIYXNoIjoiMjM4NjJmMDJlNzBkOGU2N2Mz
MTljNGI2OTY2NTU3MDc3MGRiNGM1ZjI5MTFlODFiYzQ2ZjRjOWJjY2JiOTM3MyJ9
</secHashInfoBase64>
	</img>
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/12/11 16:07,孟祥占,淸梣ling,wxid_6h01rqquoxhi22
119162,12,1,0,0,1733904438,,Passion！,2024/12/11 16:07,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
119164,12,1,0,0,1733904468,,Python,2024/12/11 16:07,张洋浩,Further,wxid_bp40yi36yrv222
119167,12,47,0,0,1733904475,,<msg><emoji fromusername="wxid_3277w720giud12" tousername="53338822796@chatroom" type="2" idbuffer="media:0_0" md5="f8a53643ab6a0513bd5271faace2eef3" len="210968" productid="" androidmd5="f8a53643ab6a0513bd5271faace2eef3" androidlen="210968" s60v3md5="f8a53643ab6a0513bd5271faace2eef3" s60v3len="210968" s60v5md5="f8a53643ab6a0513bd5271faace2eef3" s60v5len="210968" cdnurl="http://wxapp.tc.qq.com/262/20304/stodownload?m=f8a53643ab6a0513bd5271faace2eef3&amp;filekey=30350201010421301f020201060402535a0410f8a53643ab6a0513bd5271faace2eef30203033818040d00000004627466730000000131&amp;hy=SZ&amp;storeid=32303231303632343138303230373030306133663831336261303236626632383766356630393030303030313036&amp;bizid=1023" designerid="" thumburl="" encrypturl="http://wxapp.tc.qq.com/262/20304/stodownload?m=549602bab285097a382ab44845153ccd&amp;filekey=30350201010421301f020201060402535a0410549602bab285097a382ab44845153ccd0203033820040d00000004627466730000000131&amp;hy=SZ&amp;storeid=32303231303632343138303230383030303130636337336261303236626638383135356630393030303030313036&amp;bizid=1023" aeskey="ee43615c748bc8fe631c6a42cdfaa73b" externurl="http://wxapp.tc.qq.com/262/20304/stodownload?m=31fa7bf908a22abd6e2e869a936bc618&amp;filekey=30350201010421301f020201060402535a041031fa7bf908a22abd6e2e869a936bc618020304f220040d00000004627466730000000131&amp;hy=SZ&amp;storeid=32303231303632343138303230383030303835333066336261303236626632653135356630393030303030313036&amp;bizid=1023" externmd5="a28292776c9cedda7b9d86d12fbf1e42" width="155" height="231" tpurl="" tpauthkey="" attachedtext="" attachedtextcolor="" lensid="" emojiattr="" linkid="" desc=""></emoji><gameext type="0" content="0"></gameext></msg>,2024/12/11 16:07,张嘉洲,Nellaf,wxid_3277w720giud12
119169,12,1,0,0,1733904489,,Python！,2024/12/11 16:08,周靖博,曉akatsuki,wxid_ca93eprz4dud12
119173,12,1,0,0,1733904537,,哇还有fufu,2024/12/11 16:08,魏子彧,未来電波基地,wxid_wbnuunbi6cn122
119178,12,47,0,0,1733904676,,<msg><emoji fromusername = "wxid_wbnuunbi6cn122" tousername = "53338822796@chatroom" type="2" idbuffer="media:0_0" md5="09686dd07be29b190982effa6f37bf97" len = "573344" productid="" androidmd5="09686dd07be29b190982effa6f37bf97" androidlen="573344" s60v3md5 = "09686dd07be29b190982effa6f37bf97" s60v3len="573344" s60v5md5 = "09686dd07be29b190982effa6f37bf97" s60v5len="573344" cdnurl = "http://vweixinf.tc.qq.com/110/20401/stodownload?m=09686dd07be29b190982effa6f37bf97&amp;filekey=30440201010430302e02016e0402534804203039363836646430376265323962313930393832656666613666333762663937020308bfa0040d00000004627466730000000132&amp;hy=SH&amp;storeid=2672606f70005ca3fa219fd040000006e01004fb153480f861b01e6b635a77&amp;ef=1&amp;bizid=1022" designerid = "" thumburl = "" encrypturl = "http://vweixinf.tc.qq.com/110/20402/stodownload?m=18983182ca0e4073a75a5a2eecc9ead0&amp;filekey=30440201010430302e02016e0402534804203138393833313832636130653430373361373561356132656563633965616430020308bfb0040d00000004627466730000000132&amp;hy=SH&amp;storeid=2672606f700078da2a219fd040000006e02004fb253480f861b01e6b635aa0&amp;ef=2&amp;bizid=1022" aeskey= "203e17e7c4474a92b31308455aba0144" externurl = "http://vweixinf.tc.qq.com/110/20403/stodownload?m=7a866adf87199c2bf66477c8460618ca&amp;filekey=30440201010430302e02016e040253480420376138363661646638373139396332626636363437376338343630363138636102030368a0040d00000004627466730000000132&amp;hy=SH&amp;storeid=2672606f7000964c9a219fd040000006e03004fb353480f861b01e6b635ac0&amp;ef=3&amp;bizid=1022" externmd5 = "36441cad7eca9fde2fe58ec3281e4b6a" width= "250" height= "250" tpurl= "" tpauthkey= "" attachedtext= "" attachedtextcolor= "" lensid= "" emojiattr= "" linkid= "" desc= "" ></emoji> <gameext type="0" content="0" ></gameext></msg>,2024/12/11 16:11,魏子彧,未来電波基地,wxid_wbnuunbi6cn122
119179,12,1,0,0,1733904719,,这三月有点久啊,2024/12/11 16:11,魏子彧,未来電波基地,wxid_wbnuunbi6cn122
119180,12,10000,0,0,1733904747,,<revokemsg>"周之达" 撤回了一条消息</revokemsg>,2024/12/11 16:12,周之达,会开飞机的柠檬,wxid_wjc10x6k00s522
119183,12,1,0,0,1733904956,,嘿嘿,2024/12/11 16:15,牟晋鹏,木屐,wxid_7fm9pkkfzygs22
119184,12,1,0,0,1733904963,,有点唐了,2024/12/11 16:16,牟晋鹏,木屐,wxid_7fm9pkkfzygs22
119185,12,47,0,0,1733904965,,<msg><emoji fromusername="wxid_7fm9pkkfzygs22" tousername="53338822796@chatroom" type="3" idbuffer="media:0_0" md5="eb3c0ec8ef161c8237c7e56d10a30cdd" len="6908" productid="" androidmd5="eb3c0ec8ef161c8237c7e56d10a30cdd" androidlen="6908" s60v3md5="eb3c0ec8ef161c8237c7e56d10a30cdd" s60v3len="6908" s60v5md5="eb3c0ec8ef161c8237c7e56d10a30cdd" s60v5len="6908" cdnurl="http://vweixinf.tc.qq.com/110/20401/stodownload?m=eb3c0ec8ef161c8237c7e56d10a30cdd&amp;filekey=3043020101042f302d02016e0402535a0420656233633065633865663136316338323337633765353664313061333063646402021afc040d00000004627466730000000132&amp;hy=SZ&amp;storeid=263f5cf8a0009a38027437b360000006e01004fb1535a07cb0970b6d9ee50e&amp;ef=1&amp;bizid=1022" designerid="" thumburl="" encrypturl="http://vweixinf.tc.qq.com/110/20402/stodownload?m=a976ca5bf896b4817474324a164dadd4&amp;filekey=3043020101042f302d02016e0402535a0420613937366361356266383936623438313734373433323461313634646164643402021b00040d00000004627466730000000132&amp;hy=SZ&amp;storeid=263f5cf8a0009fa5a27437b360000006e02004fb2535a07cb0970b6d9ee516&amp;ef=2&amp;bizid=1022" aeskey="b8add7d02ee54d64afe392770ecd0dd4" externurl="http://vweixinf.tc.qq.com/110/20403/stodownload?m=2e15e0f14bed28c9de0d5a9004bca9b1&amp;filekey=3043020101042f302d02016e0402535a0420326531356530663134626564323863396465306435613930303462636139623102020b70040d00000004627466730000000132&amp;hy=SZ&amp;storeid=263f5cf8a000a61da27437b360000006e03004fb3535a07cb0970b6d9ee51f&amp;ef=3&amp;bizid=1022" externmd5="5197864df328a62304be06fffb800cb8" width="300" height="250" tpurl="" tpauthkey="" attachedtext="" attachedtextcolor="" lensid="" emojiattr="" linkid="" desc=""></emoji></msg>,2024/12/11 16:16,牟晋鹏,木屐,wxid_7fm9pkkfzygs22
119186,12,1,0,0,1733905007,,没有看全你们的暖场节目，给我私人表演一回（[旺柴],2024/12/11 16:16,孟祥占,淸梣ling,wxid_6h01rqquoxhi22
119188,12,3,0,0,1733905023,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""db740feecb5521eabd9db4f353b02247"" encryver=""1"" cdnthumbaeskey=""db740feecb5521eabd9db4f353b02247"" cdnthumburl=""3052020100044b3049020100020489da7bde02033d1200020438bf1baf0204675949d6042439616433343365362d623763642d346532612d613634622d623731313062343039643337020405250a020201000400"" cdnthumblength=""3976"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3052020100044b3049020100020489da7bde02033d1200020438bf1baf0204675949d6042439616433343365362d623763642d346532612d613634622d623731313062343039643337020405250a020201000400"" length=""69285"" md5=""43ac4a114856e699047bdb99c214cb63"" hevc_mid_size=""69285"" originsourcemd5=""6d3c422a5a9707bcaecce4bad92ec541"">
		<secHashInfoBase64>eyJwaGFzaCI6Ijc2NzA3NDMwMDAxMDIwMDAiLCJwZHFoYXNoIjoiOTliODZmZGMzNjMzOWNiMDZjY2IzMzcxOWYzMjRlY2IzMzUwOTljMmNlYTcyMzM0MzlkODU4ZWI5MmEzODcxNCJ9</secHashInfoBase64>
	</img>
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/12/11 16:17,导师,William,wxid_op28k5ozc76p22
119189,12,1,0,0,1733905026,,F5,2024/12/11 16:17,导师,William,wxid_op28k5ozc76p22
119190,12,1,0,0,1733905032,,太帅了,2024/12/11 16:17,导师,William,wxid_op28k5ozc76p22
119191,12,3,0,0,1733905042,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""095107076e8989ef31e9b61277956687"" encryver=""1"" cdnthumbaeskey=""095107076e8989ef31e9b61277956687"" cdnthumburl=""3057020100044b3049020100020493858d8b02032f80290204eff73db7020467594a91042435646334373466652d663030612d346561642d396332632d613664346238306366613234020405290a020201000405004c543d00"" cdnthumblength=""3802"" cdnthumbheight=""68"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b3049020100020493858d8b02032f80290204eff73db7020467594a91042435646334373466652d663030612d346561642d396332632d613664346238306366613234020405290a020201000405004c543d00"" length=""47509"" md5=""7f17b3323bcc144ca524d512321de66b"" hevc_mid_size=""47509"" originsourcemd5=""f7558073a64fbee1b2c1f6d1f3dec118"">
		<secHashInfoBase64 />
	</img>
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/12/11 16:17,智文静,风和水的约定,wxid_v1wybff3kymy22
119195,12,1,0,0,1733905261,,qhq不敌北航刀[强],2024/12/11 16:21,heya.,heya.,wxid_xd3m10d9rkyd12
119201,12,1,0,0,1733906267,,布什各门,2024/12/11 16:37,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
119202,12,1,0,0,1733906273,,这就抽到我了,2024/12/11 16:37,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
119203,12,1,0,0,1733906318,,四二笑传之抽抽榜,2024/12/11 16:38,周靖博,曉akatsuki,wxid_ca93eprz4dud12
119204,12,47,0,0,1733906324,,<msg><emoji fromusername = "wxid_v1wybff3kymy22" tousername = "53338822796@chatroom" type="2" idbuffer="media:0_0" md5="8f71676c4cfecc3958864c44c173f7f4" len = "9418" productid="" androidmd5="8f71676c4cfecc3958864c44c173f7f4" androidlen="9418" s60v3md5 = "8f71676c4cfecc3958864c44c173f7f4" s60v3len="9418" s60v5md5 = "8f71676c4cfecc3958864c44c173f7f4" s60v5len="9418" cdnurl = "http://vweixinf.tc.qq.com/110/20401/stodownload?m=8f71676c4cfecc3958864c44c173f7f4&amp;filekey=3043020101042f302d02016e0402534804203866373136373663346366656363333935383836346334346331373366376634020224ca040d00000004627466730000000132&amp;hy=SH&amp;storeid=265d464fe00059b8c3465d8e30000006e01004fb1534813bfc17156652a9ae&amp;ef=1&amp;bizid=1022" designerid = "" thumburl = "" encrypturl = "http://vweixinf.tc.qq.com/110/20402/stodownload?m=daac446717c27e948289b877b1d3283c&amp;filekey=3043020101042f302d02016e0402534804206461616334343637313763323765393438323839623837376231643332383363020224d0040d00000004627466730000000132&amp;hy=SH&amp;storeid=265d464fe000643de3465d8e30000006e02004fb2534813bfc17156652a9b9&amp;ef=2&amp;bizid=1022" aeskey= "47fa375f509c4e96a166148a2591d6f5" externurl = "http://vweixinf.tc.qq.com/110/20403/stodownload?m=63b6252481af6e29d4fa8898bb37c1a8&amp;filekey=3043020101042f302d02016e040253480420363362363235323438316166366532396434666138383938626233376331613802021120040d00000004627466730000000132&amp;hy=SH&amp;storeid=265d464fe0006cbba3465d8e30000006e03004fb3534813bfc17156652a9c4&amp;ef=3&amp;bizid=1022" externmd5 = "077c996d4ea6d3c2b3d2246d380f3272" width= "459" height= "459" tpurl= "" tpauthkey= "" attachedtext= "" attachedtextcolor= "" lensid= "" emojiattr= "" linkid= "" desc= "" ></emoji> </msg>,2024/12/11 16:38,智文静,风和水的约定,wxid_v1wybff3kymy22
119205,12,1,0,0,1733906360,,我嘞个ccb,2024/12/11 16:39,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
119206,12,1,0,0,1733906400,,bro不是很懂我有1tb的u盘拿这个奖品怎么用（,2024/12/11 16:40,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
119216,12,1,0,0,1733906554,,那我来拿吧,2024/12/11 16:42,周靖博,曉akatsuki,wxid_ca93eprz4dud12
119217,12,47,0,0,1733906559,,<msg><emoji fromusername="wxid_ca93eprz4dud12" tousername="53338822796@chatroom" type="2" idbuffer="media:0_0" md5="6179ec69cd787791f99a5c528b5b6046" len="251314" productid="com.tencent.xin.emoticon.person.stiker_1717648040b946092a12c9f8a1" androidmd5="6179ec69cd787791f99a5c528b5b6046" androidlen="251314" s60v3md5="6179ec69cd787791f99a5c528b5b6046" s60v3len="251314" s60v5md5="6179ec69cd787791f99a5c528b5b6046" s60v5len="251314" cdnurl="http://wxapp.tc.qq.com/275/20304/stodownload?m=6179ec69cd787791f99a5c528b5b6046&amp;filekey=30350201010421301f020201130402534804106179ec69cd787791f99a5c528b5b6046020303d5b2040d00000004627466730000000132&amp;hy=SH&amp;storeid=26678dd46000efb6ab47358c50000011300004f50534818260b01e69f6aa0e&amp;bizid=1023" designerid="" thumburl="http://wxapp.tc.qq.com/275/20304/stodownload?m=c05e3fd0ac4e4b913951013055869f83&amp;filekey=30340201010420301e02020113040253480410c05e3fd0ac4e4b913951013055869f83020223cd040d00000004627466730000000132&amp;hy=SH&amp;storeid=26678dd46000d653bb47358c50000011300004f5053481dd65b01e08745cde&amp;bizid=1023" encrypturl="http://wxapp.tc.qq.com/262/20304/stodownload?m=ca0f443100171f1607309c75b96d7f6e&amp;filekey=30350201010421301f02020106040253480410ca0f443100171f1607309c75b96d7f6e020303d5c0040d00000004627466730000000132&amp;hy=SH&amp;storeid=26678dd470007f68bb47358c50000010600004f5053481ee7f0d1503bc4d89&amp;bizid=1023" aeskey="d02ca35f6817cffaddfeb9e61c1c2f67" externurl="http://wxapp.tc.qq.com/262/20304/stodownload?m=4f6a141dacf5b161ed1c0e18a972eb50&amp;filekey=30350201010421301f020201060402534804104f6a141dacf5b161ed1c0e18a972eb500203016da0040d00000004627466730000000132&amp;hy=SH&amp;storeid=26678e25b000a71a85e3520780000010600004f50534819e06bd1e01d3ceb2&amp;bizid=1023" externmd5="ee3e96c7d05bccbca53229508f7fcd41" width="240" height="240" tpurl="" tpauthkey="" attachedtext="" attachedtextcolor="" lensid="" emojiattr="" linkid="" desc="ChEKB2RlZmF1bHQSBueUteeJmw=="></emoji><gameext type="0" content="0"></gameext></msg>,2024/12/11 16:42,周靖博,曉akatsuki,wxid_ca93eprz4dud12
119220,12,1,0,0,1733906563,,我要,2024/12/11 16:42,李璨宇,璨,wxid_pnhiw5q0io2s22
119221,12,47,0,0,1733906565,,<msg><emoji fromusername = "wxid_pnhiw5q0io2s22" tousername = "53338822796@chatroom" type="2" idbuffer="media:0_0" md5="074cdcbf326a8039f883809e06c6d3d3" len = "43896" productid="com.tencent.xin.emoticon.person.stiker_17033414930ba42644b885c341" androidmd5="074cdcbf326a8039f883809e06c6d3d3" androidlen="43896" s60v3md5 = "074cdcbf326a8039f883809e06c6d3d3" s60v3len="43896" s60v5md5 = "074cdcbf326a8039f883809e06c6d3d3" s60v5len="43896" cdnurl = "http://wxapp.tc.qq.com/275/20304/stodownload?m=074cdcbf326a8039f883809e06c6d3d3&amp;filekey=30350201010421301f02020113040253480410074cdcbf326a8039f883809e06c6d3d3020300ab78040d00000004627466730000000132&amp;hy=SH&amp;storeid=2658a8e0200043ac7b4453ac10000011300004f50534818d86bc1e74b07410&amp;bizid=1023" designerid = "" thumburl = "http://wxapp.tc.qq.com/275/20304/stodownload?m=ecbbd3ad0e0db124a38fa9f61ea6eb7c&amp;filekey=30340201010420301e02020113040253480410ecbbd3ad0e0db124a38fa9f61ea6eb7c02027d08040d00000004627466730000000132&amp;hy=SH&amp;storeid=2658a8e020002469fb4453ac10000011300004f50534800433031574cb05e0&amp;bizid=1023" encrypturl = "http://wxapp.tc.qq.com/262/20304/stodownload?m=b3190929d58d4b70a747444849e8ef8d&amp;filekey=30350201010421301f02020106040253480410b3190929d58d4b70a747444849e8ef8d020300ab80040d00000004627466730000000132&amp;hy=SH&amp;storeid=2658a8e02000e862bb4453ac10000010600004f50534808b32031571f456f1&amp;bizid=1023" aeskey= "4e523f0e13d6a2345237f8d89ace3332" externurl = "http://wxapp.tc.qq.com/262/20304/stodownload?m=ec370e313e2ac68726eafd080c4b16e9&amp;filekey=30340201010420301e020201060402535a0410ec370e313e2ac68726eafd080c4b16e902022000040d00000004627466730000000132&amp;hy=SZ&amp;storeid=2658b8603000e678869bef8a40000010600004f50535a0abfb1515659666e0&amp;bizid=1023" externmd5 = "b8d378f49e1b7527b27f49665e1d761f" width= "240" height= "240" tpurl= "" tpauthkey= "" attachedtext= "" attachedtextcolor= "" lensid= "" emojiattr= "" linkid= "" desc= "ChQKB2RlZmF1bHQSCeWwj+eMq+msvA==" ></emoji> </msg>,2024/12/11 16:42,李璨宇,璨,wxid_pnhiw5q0io2s22
119222,12,47,0,0,1733906566,,<msg><emoji fromusername="wxid_1zeuiqqkqgqp22" tousername="53338822796@chatroom" type="2" idbuffer="media:0_0" md5="deb234dd63c8a63fa05c02f5f61eafbc" len="51110" productid="" androidmd5="deb234dd63c8a63fa05c02f5f61eafbc" androidlen="51110" s60v3md5="deb234dd63c8a63fa05c02f5f61eafbc" s60v3len="51110" s60v5md5="deb234dd63c8a63fa05c02f5f61eafbc" s60v5len="51110" cdnurl="http://vweixinf.tc.qq.com/110/20401/stodownload?m=deb234dd63c8a63fa05c02f5f61eafbc&amp;filekey=30440201010430302e02016e0402534804206465623233346464363363386136336661303563303266356636316561666263020300c7a6040d00000004627466730000000132&amp;hy=SH&amp;storeid=2673c4b9e000b45720f5b19c90000006e01004fb1534816630031576de0615&amp;ef=1&amp;bizid=1022" designerid="" thumburl="" encrypturl="http://vweixinf.tc.qq.com/110/20402/stodownload?m=27af9d55fe4bbe93d16230654998637b&amp;filekey=30440201010430302e02016e0402534804203237616639643535666534626265393364313632333036353439393836333762020300c7b0040d00000004627466730000000132&amp;hy=SH&amp;storeid=2673c4b9e000c4b170f5b19c90000006e02004fb2534816630031576de0622&amp;ef=2&amp;bizid=1022" aeskey="69806d0f513140ba89b37f1983857fd7" externurl="http://vweixinf.tc.qq.com/110/20403/stodownload?m=d4dc5e019210d976dd4418f98521aca4&amp;filekey=3043020101042f302d02016e040253480420643464633565303139323130643937366464343431386639383532316163613402022080040d00000004627466730000000132&amp;hy=SH&amp;storeid=2673c4b9e000d16840f5b19c90000006e03004fb3534816630031576de063b&amp;ef=3&amp;bizid=1022" externmd5="3436c497c12e3c647a218d040907ff41" width="300" height="300" tpurl="" tpauthkey="" attachedtext="" attachedtextcolor="" lensid="" emojiattr="" linkid="" desc=""></emoji></msg>,2024/12/11 16:42,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
119226,12,1,0,0,1733906581,,我用不上≠我不要,2024/12/11 16:43,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
119228,12,1,0,0,1733906590,,不等式秒了,2024/12/11 16:43,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
119233,12,1,0,0,1733906655,,我被若丹尔唱法阶梯化了,2024/12/11 16:44,周靖博,曉akatsuki,wxid_ca93eprz4dud12
